Date,INV111DC,INV112DC,INV121DC,INV122DC,INV131DC,INV132DC,INV141DC,INV142DC,INV151DC,INV152DC,INV211DC,INV212DC,INV221DC,INV222DC,INV231DC,INV232DC,INV241DC,INV242DC,INV251DC,INV252DC,Soma DC RDP1,Soma DC RDP2,1_2-Tmp ambiente C,2_1-Tmp ambiente C,2_5-Tmp ambiente C,1_2-Module Temp_#1,1_2-Module Temp_#2,2_1-Module Temp_#1,2_1-Module Temp_#2,2_5-Module Temp_#1,2_5-Module Temp_#2,1_2-Vel Vento,1_2-Direccin de viento ,2_1-Vel Vento,2_1-Direccin de viento ,2_5-Vel Vento,2_5-Direccin de viento ,1_2-Irradiancia subclula 1 W/m2,1_2-Irradiancia subclula 2 W/m2,1_2-Prdidas por suciedad %,2_1-Irradiancia subclula 1 W/m2,2_1-Irradiancia subclula 2 W/m2,2_1-Prdidas por suciedad %,2_5-Irradiancia subclula 1 W/m2,2_5-Irradiancia subclula 2 W/m2,2_5-Prdidas por suciedad %,1_2-GHI-Irradiancia W/m2,2_1-GHI-Irradiancia W/m2,2_5-GHI-Irradiancia W/m2,1_2-POA-Irradiancia W/m2,2_1-POA-Irradiancia W/m2,2_5-POA-Irradiancia W/m2,mean-pir,RDP2TMY-E_Grid,RDP2TMY-EArray,GlobHor-TMY,RDP1TMY-EArray,RDP1TMY-E_Grid,RDP1ESP-EArray,RDP1ESP-E_Grid,GlobHor-UFV,RDP2ESP-EArray,RDP2ESP-E_Grid
09/02/2023 10:00,2252.533,2007.957,2205.166,2119.709,2758.086,2781.919,2688.371,2333.661,2285.088,2087.119,1843.626,2052.802,1883.907,1863.679,2474.881,2731.404,2772.26,2920.107,2326.754,2304.104,23519.609,23173.524,29.9,29.633,29.892,49.342,32.896,45.56,44.445,51.462,51.666,1.885,178.617,1.752,147.05,2.832,222.233,783.333,784.75,0.3,615.083,617.5,0.558,785,788.167,0.442,753.312,641.609,799.742,796.152,621.972,797.344,731.554,29131,30586,969.39,30259,28828,24071,23024,731.6,24070,23024
09/02/2023 11:00,1304.708,1490.955,2101.316,1959.241,2347.887,2755.372,2555.094,2195.028,2468.052,2124.963,2463.079,2252.106,2265.931,2262.195,2126.028,1809.16,2323.389,2437.061,2292.628,2308.078,21302.616,22539.655,30.875,30.917,31.117,47.811,33.992,50.992,49.44,51.304,51.25,2.554,168.025,2.569,151.267,2.305,196.542,591.25,593.083,0.35,881,883.417,0.283,730.25,733.25,0.483,618.147,781.444,838.49,608.178,891.258,746.884,746.027,28903,30338,1012.3,30011,28599,23653,22629,746,23652,22629
09/02/2023 12:00,2548.642,2479.638,2055.026,2275.295,2044.837,1940.09,1784.622,1793.432,1499.58,1267.13,2773.068,2922.551,2356.708,2753.805,2517.181,2147.034,2174.964,2253.537,1560.176,1613.038,19688.292,23072.062,31.767,32.008,31.833,44.26,34.239,50.852,49.47,43.79,44.971,2.365,97.292,3.04,133.758,2.788,102.233,699.25,699.5,0.1,952.083,954.917,0.283,583,584.917,0.408,659.38,980.654,556.703,713.056,965.364,601.228,732.246,29246,30706,1030.7,30387,28950,23404,22395,732.19,23404,22394
09/02/2023 13:00,2578.266,2079.944,1879.856,2005.186,1663.072,1751.615,1942.935,1778.712,1475.259,1552.649,1751.344,2144.252,2094.237,2153.632,1872.661,1957.981,1832.121,1949.472,1840.357,1884.521,18707.494,19480.578,32.892,32.867,32.558,47.399,34.748,47.363,47.623,46.036,46.495,2.318,153.692,2.513,146.733,2.289,140.017,616.417,617.083,0.242,655.25,657,0.283,668.667,670,0.325,638.11,607.616,600.968,627.714,662.432,681.047,615.565,28681,30096,922.3,29728,28337,20326,19470,615.61,20326,19470
09/02/2023 14:00,1570.86,1482.79,1938.282,1907.288,1661.031,1749.342,1684.878,1677.388,1760.56,1678.345,1807.253,1646.909,1813.453,1686.543,2097.796,1844.678,2075.368,2271.276,1808.775,1905.208,17110.764,18957.259,33.617,33.533,33.375,47.043,35.116,47.538,48.368,47.722,47.993,2.048,151.633,2.328,154.342,2.342,148.983,552.583,553.167,0.192,645,646.75,0.258,629.25,630.75,0.425,535.741,484.667,521.769,569.195,647.869,637.25,514.059,27583,28920,756.69,28708,27382,18038,17285,514.1,18038,17284
09/02/2023 15:00,2239.683,2050.497,2270.535,2295.763,2211.841,2448.294,2255.374,1841.194,2344.425,1966.685,2234.231,1899.431,2158.357,2037.777,2403.709,2061.362,2322,2479.276,2214.248,2297.371,21924.291,22107.762,34.283,34.208,34.208,53.086,36.176,51.414,52.384,53.925,54.855,1.823,193.433,2.208,172.717,2.423,182.642,687.5,688.25,0.183,764.5,767.25,0.358,785.25,788.167,0.375,464.728,455.129,526.28,697.023,767.099,789.183,482.046,24349,25475,529.7,25490,24363,22231,21283,482.11,22231,21283
09/02/2023 16:00,1506.441,1457.576,1876.408,1956.69,1589.706,1677.784,1649.246,1470.543,1684.91,1486.24,1601.225,1414.648,1634.067,1511.577,1741.92,1446.754,1778.097,1825.197,1549.746,1569.96,16355.544,16073.191,34.525,34.483,34.517,49.154,35.476,50.142,48.273,49.932,53.286,1.74,92.592,2.262,76.208,2.409,95.9,732.083,732.5,0.133,735.417,739.083,0.492,736.833,738.667,0.208,347.349,311.547,349.464,726.27,721.616,742.401,336.12,14677,15323,273,15332,14685,21795,20868,336.09,21794,20868
09/02/2023 17:00,348.744,339.924,372.574,402.428,319.585,305.377,331.608,318.425,365.338,323.193,332.864,296.994,334.551,307.188,361.797,304.476,331.598,367.45,325.718,330.554,3427.196,3293.19,33.558,33.492,33.6,36.133,33.572,34.733,36.895,36.738,37.237,1.853,65.283,1.963,69.975,2.176,86.242,161.5,161.667,2.075,151.167,154.833,5.25,152.75,154.167,3.7,84.151,65.157,79.81,159.96,149.761,169.708,76.373,1413.6,1750.2,49.096,1751.2,1414.7,3476.6,3124.6,76.398,3476.5,3124.5
09/02/2023 18:00,1.834,1.996,2.278,2.518,0,0,2.029,1.995,1.958,1.716,1.646,1.725,1.853,1.928,2.071,1.489,1.841,2.12,1.576,1.883,16.324,18.132,31.033,31.042,30.875,29.043,30.257,27.697,27.62,27.164,27.37,1.023,113.625,0.787,127.158,0.857,131.908,0.417,0.5,93.058,0.417,0.5,93.067,0.417,0.5,93.05,0.482,0.401,0.459,0.643,0.54,0.655,0.447,0,0,0,0,0,0,0,0,0,0
09/02/2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,29.392,28.792,25.741,27.498,25.573,25.275,24.259,24.662,0.851,241.767,0.931,272.508,1.146,216.4,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.825,28.158,28.15,24.938,26.717,24.558,24.282,23.532,23.947,0.915,224.083,0.59,230.733,1.26,217.125,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.217,27.358,27.267,25.626,26.844,25.235,25.152,24.587,24.849,1.488,168.95,1.643,168.458,1.922,161.3,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.417,28.425,28.383,28.036,28.455,27.652,27.718,27.479,27.558,2.973,88.175,2.743,98.208,3.828,88.092,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.792,27.742,27.717,27.453,27.8,26.882,26.897,26.725,26.851,2.487,82.708,2.496,76.142,2.274,81.367,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.267,27.175,27.15,27.009,27.312,26.371,26.382,26.226,26.379,2.169,85.058,1.805,79.567,2.083,87.517,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.492,26.408,26.242,25.743,26.473,25.218,25.196,24.648,24.86,1.666,110.267,1.335,111.267,1.35,112.592,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.058,26.008,25.883,25.374,26.086,25.148,25.149,24.513,24.687,1.436,123.542,1.699,115.283,1.201,132.758,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.733,25.775,25.575,25.045,25.778,24.948,24.948,24.156,24.347,1.169,120.975,1.471,121.975,1.205,129.433,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.608,25.592,25.442,25.258,25.744,25.093,25.081,24.51,24.683,1.695,121.85,1.844,123.042,1.961,123.492,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 05:00,8.524,7.19,9.142,10.026,8.219,8.701,9.334,8.444,9.116,7.954,8.438,6.965,7.586,8.722,6.328,5.438,8.176,10.053,9.071,9.07,86.65,79.847,25.65,25.6,25.492,25.598,25.815,25.325,25.297,24.937,25.143,1.182,122.583,1.103,117.733,1.343,126.142,3,3.167,76.283,2.917,3.333,78.75,3.083,3.333,77.65,3.251,3.283,3.5,3.361,3.396,3.537,3.345,0,0,2.1034,0,0,0,0,3.298,0,0
10/02/2023 06:00,525.47,520.52,575.108,586.2,503.209,532.43,603.692,539.456,536.593,497.403,590.215,529.393,545.612,556.75,548.743,526.153,539.178,574.23,558.772,567.634,5420.081,5536.68,26.067,26.075,25.917,29.392,27.119,28.92,28.867,28.751,29.084,1.372,153.208,1.452,148.467,1.396,147.45,158.833,159.833,1.558,172.167,173.833,1.833,173.5,174.667,1.592,130.086,137.337,136.893,157.608,169.924,169.018,134.772,1034.8,1366.5,44,1367.3,1035.5,7086.1,6669.4,134.79,7085.9,6669.2
10/02/2023 07:00,1616.248,1476.566,1702.642,1704.807,1524.034,1661.955,1616.212,1473.436,1398.412,1324.807,1584.109,1425.972,1554.635,1529.099,1552.657,1505.322,1563.178,1750.922,1529.825,1581.559,15499.119,15577.278,27.25,27.225,27.167,40.386,29.878,38.539,38.767,40.34,40.642,2.741,188.075,2.648,177.133,2.71,174.208,511.333,510.917,0.125,520.167,521.167,0.192,535.5,536.333,0.183,324.437,329.651,333.718,500.33,509.386,524.474,329.268,7368.8,7800.5,209.6,7805,7373.9,17291,16564,329.31,17290,16563
10/02/2023 08:00,2108.41,1994.683,2197.635,2216.263,2033.58,2277.509,2006.535,1698.38,1877.658,1643.29,2061.153,1598.079,2018.703,1834.417,2103.319,1947.12,2080.745,2073.981,1992.997,1986.006,20053.943,19696.52,28.325,28.358,28.325,45.264,32.152,43.265,44.091,45.15,45.352,2.464,166.217,3.624,176.833,2.891,161.417,636.5,636.167,0.158,675.333,676.917,0.208,636.25,637.917,0.208,494.559,517.355,466.438,628.305,665.663,632.659,492.784,5484.8,5877.6,205.5,5881,5488.2,20250,19394,492.8,20249,19394
10/02/2023 09:00,2180.551,2067.147,2563.916,2352.619,2349.078,2628.534,2589.909,2305.162,2155.144,1995.956,2126.557,1744.963,2349.837,2239.281,2477.667,2245.139,2589.124,2433.804,2357.864,2357.404,23188.016,22921.64,29.767,29.292,29.5,50.512,34.268,44.202,43.768,48.829,49.957,2.995,150.275,3.008,152.858,2.922,133.167,753.667,754.25,0.117,751,753.167,0.275,791.333,794.083,0.342,688.134,693.875,687.854,758.071,746.914,799.678,689.954,15236,15907,476.5,15916,15245,25228,24115,689.9,25228,24114
10/02/2023 10:00,2667.105,2207.228,2244.979,2338.433,2191.493,2193.657,2500.34,2340.244,2405.252,2301.324,2372.247,2528.324,2382.555,2440.607,2281.703,2421.405,2202.038,2313.917,2289.126,2074.248,23390.055,23306.17,30.617,30.55,30.475,49.16,34.01,50.682,49.322,46.727,48.968,3.643,142.125,3.309,146.167,3.281,114.042,800.417,801.75,0.2,768.5,771.917,0.467,793.75,797,0.458,817.906,803.539,804.653,816.09,786.768,812.82,808.699,18919,19750,600.2,19762,18931,26646,25449,808.69,26646,25448
10/02/2023 11:00,2585.398,2675.978,2825.221,2754.777,2671.982,2684.866,2576.244,2600.555,2685.434,2350.784,2586.208,2630.35,2650.639,2675.002,2641.782,2512.271,2596.239,2652.624,2662.45,2487.396,26411.239,26094.961,32.017,31.767,31.783,48.844,35.468,52.404,50.365,51.468,53.687,3.219,131.692,3.872,138.575,2.788,131.65,1016.167,1017.417,0.15,938.167,939.833,0.208,929,932.75,0.433,1011.927,948.602,962.012,1042.755,952.116,945.097,974.18,22205,23204,733.2,23218,22218,29401,28028,974.21,29401,28027
10/02/2023 12:00,2825.25,2516.316,2578.399,2708.795,2498.926,2494.362,2666.984,2573.361,2550.125,2455.276,2272.041,2175.313,2384.393,2298.201,2432.474,2437.681,2500.199,2629.531,2610.057,2376.96,25867.794,24116.85,32.983,32.7,32.825,49.512,36.212,50.601,49.284,52.1,53.407,3.07,116.625,2.957,114.308,3.235,134.275,895.5,896,0.1,793.833,795.417,0.283,931.583,934.25,0.283,941.537,807.853,937.973,920.133,803.977,951.925,895.788,26087,27326,874.29,27342,26104,27968,26690,895.8,27968,26690
10/02/2023 13:00,2077.456,1875.908,2208.427,2333.061,2272.765,2352.305,2456.334,2259.359,2438.059,2221.977,2694.854,2457.416,2509.013,2379.286,2726.426,2590.512,2665.103,2742.454,2422.342,2279.156,22495.651,25466.562,33.758,33.867,33.692,47.745,35.792,49.266,49.352,48.973,49.63,2.906,151.258,4.044,133.958,3.167,140.142,691.833,692.833,0.2,918.583,921.167,0.292,824.25,825.667,0.217,645.455,861.777,788.326,702.824,924.992,833.065,765.186,22388,23397,702.5,23410,22401,25749,24607,765.21,25748,24606
10/02/2023 14:00,2606.072,2613.7,3032.187,2803.443,2909.037,3124.997,3148.143,2831.196,2733.572,2547.15,2400.754,1990.644,2344.323,2194.294,2707.442,2858.213,2441.422,2673.597,2543.486,2488.641,28349.497,24642.816,35.058,34.875,34.692,55.029,37.055,52.613,53.433,55.623,56.087,2.842,154.65,3.151,166.017,3.415,135.592,1034.75,1035.917,0.133,803.917,806.333,0.25,836.583,838.083,0.208,844.747,660.667,669.352,1049.789,819.499,847.692,724.922,25452,26648,695.3,26664,25467,27727,26466,724.9,27726,26465
10/02/2023 15:00,2135.257,2129.032,2670.958,2547.658,2393.22,2664.13,2481.079,2207.874,2311.819,2117.849,2386.793,2086.216,2348.426,2233.808,2635.044,2197.992,2440.787,2461.073,2377.794,2391.895,23658.876,23559.828,35.55,35.275,35.275,52.822,37.299,53.392,53.903,55.228,55.809,2.108,96.358,1.887,143.375,2.487,128.842,863,864.833,0.192,842.75,845.833,0.375,902.5,905.917,0.392,555.718,531.446,580.511,878.255,847.916,907.389,555.892,19284,20132,456.1,20144,19296,26758,25558,555.9,26758,25557
10/02/2023 16:00,1357.161,1352.954,1674.284,1741.281,1468.307,1548.182,1501.559,1332.646,1540.195,1357.018,1401.754,1263.155,1474.677,1345.714,1510.004,1309.248,1604.008,1655.811,1404.063,1422.595,14873.587,14391.029,35.05,35.3,35.292,47.607,36.009,50.762,49.847,51.35,52.467,2.252,67.042,2.078,104.05,1.893,78.392,645.833,646.417,0.242,678.583,681.583,0.458,689.667,691.167,0.225,293.652,269.905,311.309,644.252,665.183,697.669,291.622,11298,11826,237.2,11833,11305,17358,16633,291.6,17357,16633
10/02/2023 17:00,315.632,308.31,338.959,367.076,289.687,277.454,297.463,285.819,326.286,290.195,296.717,268.477,299.721,275.128,319.066,266.617,294.404,325.589,289.751,295.869,3096.881,2931.339,33.708,33.8,33.833,35.566,34.041,34.619,35.979,36.08,36.521,2.243,47.025,2.88,33.383,2.786,36.917,153.417,154,9.625,137.25,141.333,6.142,140.167,141.583,4.017,76.897,59.058,72.297,152.248,137.49,155.18,69.417,1229.5,1563.9,44.992,1564.8,1230.6,2924.3,2578.9,69.394,2924.3,2578.9
10/02/2023 18:00,0.709,0.576,0.76,0.774,0.712,0.482,0.661,0.669,0.654,0.523,0.55,0.487,0.541,0.656,0.613,0.318,0.517,0.671,0.606,0.605,6.52,5.564,31.892,31.633,31.8,30.892,31.722,29.366,29.435,29.268,29.312,1.387,42.725,1.372,47.908,1.282,63.183,0,0,100,0,0,100,0,0,100,0.133,0.144,0.148,0.202,0.214,0.233,0.142,0,0,0,0,0,0,0,0,0,0
10/02/2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.042,30.042,29.492,27.552,29.098,26.973,26.723,25.845,26.208,0.873,235.083,0.789,210.6,1.336,209.108,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.183,28.567,28.383,26.076,27.582,26.125,25.876,24.61,25.032,1.049,243.675,1.274,255.083,1.114,207.317,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.65,28.55,28.567,28.277,28.757,27.578,27.635,27.299,27.388,2.15,75.275,2.363,63.433,2.533,75.233,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,28.1,28.1,28.089,28.335,27.523,27.544,27.405,27.534,2.917,82.925,3.04,84.183,3.34,74.583,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.033,26.9,27.008,27.024,27.271,26.456,26.467,26.463,26.545,2.936,60.183,2.926,40.283,3.176,52.7,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.983,25.792,25.867,25.858,26.171,25.353,25.267,25.177,25.367,1.977,90.233,2.022,90.425,1.897,90.225,0,0,100,0,0,100,0,0,100,0,0,0,0.037,0.11,0.092,0,0,0,0,0,0,0,0,0,0,0
11/02/2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.958,24.8,24.733,24.64,25.178,24.531,24.413,24.168,24.404,1.163,135.55,1.254,121.967,1.357,126.542,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.558,24.458,24.275,23.769,24.623,23.636,23.581,23.165,23.323,1.065,136.875,1.47,130.092,1.466,130.033,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.808,23.667,23.517,22.469,23.816,22.177,22.11,21.804,21.968,1.614,145,1.53,142.725,1.747,130.917,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.175,22.992,23.008,21.799,23.119,21.382,21.273,21.223,21.402,0.868,134.992,0.951,144.708,1.167,138.658,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2023 05:00,18.033,17.316,18.411,20.519,16.734,17.332,17.367,15.901,16.865,14.445,17.067,12.648,17.617,16.739,19.041,15.531,15.229,17.495,15.964,17.836,172.923,165.167,22.617,22.508,22.542,21.19,22.698,20.931,20.801,20.715,20.908,0.708,156.658,0.992,167.133,1.037,147.9,4.917,5.417,75.758,4.833,4.917,75.442,5,5.667,76.442,5.703,6.023,5.867,6.244,6.713,6.044,5.864,0,0,0,0,0,0,0,5.899,0,0
11/02/2023 06:00,719.25,614.29,703.837,726.989,630.088,665.709,705.64,648.033,565.929,544.652,692.345,584.871,658.623,671.27,721.744,663.811,618.145,698.649,645.418,656.36,6524.417,6611.236,23.133,23.192,23.167,25.093,24.123,25.06,24.695,24.726,25.234,0.974,191.642,0.972,170.433,0.823,149.992,211.167,212.917,1.1,218.5,216.75,3.008,217.25,219.417,1.392,136.878,141.372,135.44,217.903,217.288,215.788,137.897,713.91,1039.4,34.8,1040,714.5,7434.9,7010.6,137.9,7434.7,7010.4
11/02/2023 07:00,1801.775,1638.8,1935.852,1961.685,1683.309,1838.28,1849.79,1667.644,1537.846,1457.286,1769.138,1612.229,1766.77,1729.941,1854.153,1731.178,1694.463,1902.456,1689.296,1747.026,17372.267,17496.65,25.558,25.35,25.483,36.922,27.272,37.689,36.89,38.092,39.959,1.578,95.583,2.011,120.092,1.717,105.258,599.083,598.917,0.1,603.083,604.167,0.175,609.75,610.5,0.1,332.139,329.046,331.371,589.89,592.469,591.554,330.852,1864.1,2205.2,85.897,2206.5,1865.3,17518,16781,330.8,17518,16780
11/02/2023 08:00,2652,2252.764,1934.046,2153.411,2024.468,2169.403,2069.672,1938.965,2200.893,1994.701,2564.155,2442.728,2524.108,2554.47,2289.744,2363.261,2361.668,2517.908,2379.93,2321.069,21390.323,24319.041,27.158,27.083,26.933,43.032,30.277,46.614,46.529,43.623,46.202,2.573,121.675,2.708,122.442,2.887,121.825,552.333,552.167,0.167,827.583,829.917,0.283,842,844.333,0.275,441.908,624.592,605.97,548.59,819.633,845.145,557.49,5251,5640.1,196.3,5643.4,5254.2,24363,23299,557.5,24362,23298
11/02/2023 09:00,2342.354,2169.403,2593.103,2647.257,2648.461,2665.384,2697.407,2417.701,2473.59,2266.054,2561.257,2157.904,2254.917,2032.127,2575.531,2469.57,2625.3,2741.442,2506.287,2350.155,24920.714,24274.49,28.458,28.3,28.358,48.496,32.724,44.718,44.502,47.373,47.893,3.834,146.325,3.75,142.325,3.389,144.6,851.167,852,0.125,801,803.833,0.367,835.083,838.167,0.383,677.768,687.356,686.928,861.385,801.519,849.782,684.017,9635.9,10116,324.2,10122,9641.2,25185,24074,684,25185,24073
11/02/2023 10:00,2489.371,2675.665,2904.356,2928.238,2676.139,2957.397,3041.477,2899.32,2648.438,2511.161,2762.003,2548.752,2515.62,2501.527,2569.493,2660.566,2655.686,2887.264,2569.316,2596.972,27731.562,26267.199,29.483,29.383,29.392,49.553,33.053,47.892,47.023,50.006,51.407,4.137,139.058,3.402,140.558,3.312,138.392,891.5,893.333,0.233,940.583,943.5,0.367,891.417,895.333,0.433,873.935,942.835,837.221,908.118,953.647,909.768,884.664,9482,9956.9,306.81,9962.7,9486.9,28813,27475,884.7,28812,27475
11/02/2023 11:00,2960.256,2925.153,3099.482,3117.236,2836.037,2978.441,2933.704,2865.687,2881.895,2746.399,3012.006,2749.463,2903.327,2852.086,3047.534,2920.865,2994.745,3077.295,2988.947,2985.452,29344.29,29531.72,30.783,30.342,30.567,49.876,34.298,50.178,48.363,50.101,52.038,2.987,150.283,4.113,148.208,3.203,135.158,974.333,976.083,0.192,1004.667,1006.583,0.208,990.5,994.167,0.367,993.559,1042.013,1007.575,997.131,1023.773,1017.642,1014.383,8852.8,9311.8,278.09,9317.2,8857.2,30251,28818,1014.4,30250,28818
11/02/2023 12:00,3041.333,3108.928,3177.824,3177.498,2992.822,3112.616,3174.436,3029.414,3034.124,2897.632,2716.037,2547.102,3027.13,2956.94,3161.698,3156.725,3152.177,3177.154,3150.486,3170.189,30746.627,30215.638,31.883,31.7,31.725,49.645,35.213,51.82,50.716,51.032,52.422,3.759,119.067,2.566,147.35,3.247,113.942,1058.167,1059.25,0.125,1020.333,1023.083,0.267,1061.333,1064.583,0.317,1081.623,984.162,1076.333,1084.84,1042.217,1089.527,1047.373,8861,9320,282.2,9325.4,8865.5,30729,29263,1047.4,30729,29262
11/02/2023 13:00,3000.197,3021.362,3129.041,3165.493,3016.749,3176.973,3177.21,2993.825,3005.422,2844.595,3102.829,2871.307,3062.894,2953.184,3153.81,3137.805,3176.168,3175.585,3122.408,3159.662,30530.867,30915.652,33.383,33.133,33.233,53.898,35.804,51.884,51.444,52.697,53.597,2.679,146.608,3.707,125.642,3.785,134.517,1029.833,1030.167,0.108,982.833,985.667,0.275,1056.667,1059.583,0.292,976.112,923.286,987.416,1055.078,1002.315,1081.017,962.271,4817.2,5198.1,167.71,5201.1,4820.2,30587,29135,962.31,30587,29134
11/02/2023 14:00,2993.199,2977.339,3143.662,3101.752,2907.658,3126.945,3118.697,2851.308,2891.424,2678.243,2983.719,2602.56,3021.935,2881.132,2919.366,2959.495,3027.771,3137.771,2978.501,3025.596,29790.227,29537.846,34.583,34.167,34.375,54.529,36.448,52.4,52.917,54.631,55.588,2.718,140.833,3.109,142.908,3,102.292,1026,1026.417,0.108,1026.083,1029.083,0.308,1036.667,1038.083,0.167,839.179,763.163,824.478,1044.975,1038.681,1052.882,808.94,5931.7,6332.9,216.8,6336.6,5935.4,30001,28591,808.9,30000,28591
11/02/2023 15:00,2660.436,2466.78,2977.924,3000.654,2540.38,2795.671,2730.423,2363.684,2482.453,2271.002,2620.368,2357.004,2623.088,2506.72,2796.663,2480.148,2709.123,2893.737,2517.764,2538.337,26289.407,26042.952,35.125,34.975,34.983,55.377,37.11,54.372,55.044,57.242,58.876,2.49,153.967,2.283,150.392,2.451,142.65,950.167,951.25,0.108,956.667,959.25,0.258,965.75,966.333,0.075,582.563,558.777,591.969,960.078,962.387,970.53,577.77,3427.6,3785.3,143.2,3787.5,3429.8,27986,26709,577.8,27985,26708
11/02/2023 16:00,1572.702,1518.19,1793.32,1867.863,1513.292,1593.044,1550.675,1380.13,1604.802,1413.135,1509.95,1343.919,1547.353,1427.413,1650.399,1378.891,1689.64,1730.715,1456.792,1475.673,15807.153,15210.745,34.5,34.342,34.517,44.948,35.369,48.314,46.503,47.523,50.607,2.669,69.25,3.391,63.092,2.915,61.042,720.5,720.75,0.075,721,723.917,0.433,717.833,719.333,0.217,314.587,282.714,319.231,716.302,709.114,727.028,305.511,1974.5,2316.1,80.801,2317.4,1975.9,18781,17995,305.51,18780,17995
11/02/2023 17:00,317.489,310.566,365.697,398.694,313.977,297.615,324.177,313.251,365.586,323.52,326.351,291.301,355.649,325.532,369.579,313.02,321.967,361.213,320.417,325.418,3330.572,3310.447,32.942,32.825,33.017,34.644,33.262,33.145,34.882,34.88,35.372,3.244,42.475,2.947,37.817,3.107,37.858,172.583,172.667,1.942,157.75,164.167,7.358,158.75,160.417,3.975,84.213,63.406,79.946,171.608,161.022,179.003,75.855,216.67,532.97,18.4,533.28,216.98,3453.9,3102,75.905,3453.8,3101.9
