date,RdP1-E_Grid,RdP1 - EArray,RdP2-E_Grid,RdP2 - EArray,RdPTotal - Earray,RdPTotal - E_grid,SMF-Cajazeiras
19/01/2023 09:00,13620,14312,13453,14130,28442,27073,27472.50391
19/01/2023 10:00,23692,25097,23606,24980,50077,47298,38044.29443
19/01/2023 11:00,26915,28631,26886,28571,57202,53801,43566.15747
19/01/2023 12:00,22363,23649,22237,23493,47142,44600,43124.81299
19/01/2023 13:00,27222,28966,27188,28900,57866,54410,43735.53516
19/01/2023 14:00,28229,30079,28314,30139,60218,56543,44497.73413
19/01/2023 15:00,25007,26531,24966,26461,52992,49973,39970.95898
19/01/2023 16:00,6582.5,6983.2,6479,6875.3,13858.5,13061.5,287.62808
19/01/2023 17:00,1601.1,1890.9,1519.7,1808.6,3699.5,3120.8,0
19/01/2023 18:00,0,0,0,0,0,0,0
19/01/2023 19:00,0,0,0,0,0,0,0
19/01/2023 20:00,0,0,0,0,0,0,0
19/01/2023 21:00,0,0,0,0,0,0,0
19/01/2023 22:00,0,0,0,0,0,0,0
19/01/2023 23:00,0,0,0,0,0,0,0
20/01/2023 00:00,0,0,0,0,0,0,0
20/01/2023 01:00,0,0,0,0,0,0,0
20/01/2023 02:00,0,0,0,0,0,0,0
20/01/2023 03:00,0,0,0,0,0,0,0
20/01/2023 04:00,0,0,0,0,0,0,0
20/01/2023 05:00,0,0,0,0,0,0,0
20/01/2023 06:00,1164,1448,1129,1412.3,2860.3,2293,1034.17866
20/01/2023 07:00,5005.8,5364.4,4926.9,5282.7,10647.1,9932.7,10102.63074
20/01/2023 08:00,6860.5,7271.4,6746.8,7152.8,14424.2,13607.3,13277.0199
20/01/2023 09:00,12647,13288,12482,13110,26398,25129,26424.448
20/01/2023 10:00,16764,17641,16558,17412,35053,33322,34081.25513
20/01/2023 11:00,23897,25319,23819,25211,50530,47716,40087.8269
20/01/2023 12:00,25120,26657,25055,26561,53218,50175,41106.75342
20/01/2023 13:00,29832,31857,30000,32148,64005,59832,44904.95093
20/01/2023 14:00,26682,28371,26648,28305,56676,53330,44718.69971
20/01/2023 15:00,26475,28142,26445,28081,56223,52920,46238.21484
20/01/2023 16:00,13028,13685,12884,13528,27213,25912,20553.51288
20/01/2023 17:00,1429.8,1717.4,1360.1,1646.9,3364.3,2789.9,3101.71905
20/01/2023 18:00,0,0,0,0,0,0,0
20/01/2023 19:00,0,0,0,0,0,0,0
20/01/2023 20:00,0,0,0,0,0,0,0
20/01/2023 21:00,0,0,0,0,0,0,0
20/01/2023 22:00,0,0,0,0,0,0,0
20/01/2023 23:00,0,0,0,0,0,0,0
21/01/2023 00:00,0,0,0,0,0,0,0
21/01/2023 01:00,0,0,0,0,0,0,0
21/01/2023 02:00,0,0,0,0,0,0,0
21/01/2023 03:00,0,0,0,0,0,0,0
21/01/2023 04:00,0,0,0,0,0,0,0
21/01/2023 05:00,0,234.5,0,228.76,463.26,0,484.88899
21/01/2023 06:00,5596.8,5970.9,5424.2,5792.7,11763.6,11021,11780.0173
21/01/2023 07:00,22062,23328,22001,23243,46571,44063,37559.08594
21/01/2023 08:00,27140,28882,27106,28815,57697,54246,44934.82275
21/01/2023 09:00,28739,30650,28970,30869,61519,57709,44934.51001
21/01/2023 10:00,28992,30928,29302,31235,62163,58294,43169.03125
21/01/2023 11:00,29623,31626,30000,32010,63636,59623,42929.79297
21/01/2023 12:00,29278,31241,29647,31614,62855,58925,42930.54761
21/01/2023 13:00,29465,31446,29834,31819,63265,59299,42929.97046
21/01/2023 14:00,28688,30584,28913,30797,61381,57601,42932.33057
21/01/2023 15:00,25635,27218,25601,27155,54373,51236,42929.35571
21/01/2023 16:00,21701,22931,21541,22738,45669,43242,30035.07837
21/01/2023 17:00,3417.2,3735.6,3188.1,3501.2,7236.8,6605.3,5809.51839
21/01/2023 18:00,0,0,0,0,0,0,0
21/01/2023 19:00,0,0,0,0,0,0,0
21/01/2023 20:00,0,0,0,0,0,0,0
21/01/2023 21:00,0,0,0,0,0,0,0
21/01/2023 22:00,0,0,0,0,0,0,0
21/01/2023 23:00,0,0,0,0,0,0,0
22/01/2023 00:00,0,0,0,0,0,0,0
22/01/2023 01:00,0,0,0,0,0,0,0
22/01/2023 02:00,0,0,0,0,0,0,0
22/01/2023 03:00,0,0,0,0,0,0,0
22/01/2023 04:00,0,0,0,0,0,0,0
22/01/2023 05:00,337.72,602.37,312.87,577.14,1179.51,650.59,1316.96521
22/01/2023 06:00,9817.8,10327,9503.8,9996.6,20323.6,19321.6,18620.6181
22/01/2023 07:00,21375,22584,21313,22498,45082,42688,42426.04663
22/01/2023 08:00,27035,28764,27004,28700,57464,54039,42782.5188
22/01/2023 09:00,24980,26504,24916,26411,52915,49896,40921.4043
22/01/2023 10:00,25734,27330,25676,27241,54571,51410,39338.89673
22/01/2023 11:00,26638,28324,26612,28267,56591,53250,39030.49316
22/01/2023 12:00,29211,31167,29580,31538,62705,58791,38840.22827
22/01/2023 13:00,19028,20054,18876,19878,39932,37904,28582.92981
22/01/2023 14:00,24150,25593,24093,25508,51101,48243,37375.54272
22/01/2023 15:00,22852,24178,22801,24102,48280,45653,40206.11743
22/01/2023 16:00,14433,15164,14288,15003,30167,28721,25262.80725
22/01/2023 17:00,2915.9,3224,2732,3036.7,6260.7,5647.9,5374.53707
22/01/2023 18:00,0,0,0,0,0,0,0
22/01/2023 19:00,0,0,0,0,0,0,0
22/01/2023 20:00,0,0,0,0,0,0,0
22/01/2023 21:00,0,0,0,0,0,0,0
22/01/2023 22:00,0,0,0,0,0,0,0
22/01/2023 23:00,0,0,0,0,0,0,0
23/01/2023 00:00,0,0,0,0,0,0,0
23/01/2023 01:00,0,0,0,0,0,0,0
23/01/2023 02:00,0,0,0,0,0,0,0
23/01/2023 03:00,0,0,0,0,0,0,0
23/01/2023 04:00,0,0,0,0,0,0,0
23/01/2023 05:00,0,0,0,0,0,0,206.70673
23/01/2023 06:00,1598.4,1889.7,1550.8,1841.7,3731.4,3149.2,4399.36047
23/01/2023 07:00,7250.7,7673.1,7164.4,7583,15256.1,14415.1,18034.41113
23/01/2023 08:00,19585,20656,19494,20544,41200,39079,38310.01697
23/01/2023 09:00,17805,18750,17662,18587,37337,35467,33569.11377
23/01/2023 10:00,22478,23775,22363,23628,47403,44841,39437.84119
23/01/2023 11:00,20578,21720,20399,21512,43232,40977,36490.05518
23/01/2023 12:00,25816,27420,25764,27337,54757,51580,44390.13037
23/01/2023 13:00,22817,24141,22733,24029,48170,45550,43295.4126
23/01/2023 14:00,27929,29744,27931,29715,59459,55860,47598.20361
23/01/2023 15:00,25037,26563,25000,26498,53061,50037,46992.95801
23/01/2023 16:00,18515,19505,18362,19328,38833,36877,28532.47534
23/01/2023 17:00,5251,5613.7,4858.7,5210.5,10824.2,10109.7,7273.89104
23/01/2023 18:00,0,0,0,0,0,0,0
23/01/2023 19:00,0,0,0,0,0,0,0
23/01/2023 20:00,0,0,0,0,0,0,0
23/01/2023 21:00,0,0,0,0,0,0,0
23/01/2023 22:00,0,0,0,0,0,0,0
23/01/2023 23:00,0,0,0,0,0,0,0
24/01/2023 00:00,0,0,0,0,0,0,0
24/01/2023 01:00,0,0,0,0,0,0,0
24/01/2023 02:00,0,0,0,0,0,0,0
24/01/2023 03:00,0,0,0,0,0,0,0
24/01/2023 04:00,0,0,0,0,0,0,0
24/01/2023 05:00,31.823,290.37,24.178,282.72,573.09,56.001,641.97363
24/01/2023 06:00,754.09,1028.4,729.66,1003.5,2031.9,1483.75,2044.33361
24/01/2023 07:00,2442.1,2745.7,2392.6,2695.3,5441,4834.7,5665.01718
24/01/2023 08:00,19665,20745,19574,20632,41377,39239,31062.46753
24/01/2023 09:00,26548,28228,26506,28153,56381,53054,43110.75537
24/01/2023 10:00,16232,17076,16027,16848,33924,32259,30419.34607
24/01/2023 11:00,22891,24224,22770,24071,48295,45661,37575.74951
24/01/2023 12:00,22410,23701,22288,23548,47249,44698,40727.38916
24/01/2023 13:00,23707,25112,23630,25004,50116,47337,46508.94849
24/01/2023 14:00,26588,28267,26556,28204,56471,53144,47209.96362
24/01/2023 15:00,23150,24504,23101,24428,48932,46251,45762.66235
24/01/2023 16:00,16162,16998,16014,16831,33829,32176,26134.97858
24/01/2023 17:00,1902.8,2196.8,1804.5,2097.2,4294,3707.3,4227.03636
24/01/2023 18:00,0,0,0,0,0,0,0
24/01/2023 19:00,0,0,0,0,0,0,0
24/01/2023 20:00,0,0,0,0,0,0,0
24/01/2023 21:00,0,0,0,0,0,0,0
24/01/2023 22:00,0,0,0,0,0,0,0
24/01/2023 23:00,0,0,0,0,0,0,0
25/01/2023 00:00,0,0,0,0,0,0,0
25/01/2023 01:00,0,0,0,0,0,0,0
25/01/2023 02:00,0,0,0,0,0,0,0
25/01/2023 03:00,0,0,0,0,0,0,0
25/01/2023 04:00,0,0,0,0,0,0,0
25/01/2023 05:00,412.83,679.24,381.29,647.16,1326.4,794.12,1549.7754
25/01/2023 06:00,2668.9,2976,2590.1,2895.7,5871.7,5259,6062.37042
25/01/2023 07:00,21118,22309,21056,22223,44532,42174,29373.26123
25/01/2023 08:00,19610,20686,19518,20572,41258,39128,32799.72571
25/01/2023 09:00,11853,12455,11692,12282,24737,23545,23074.97131
25/01/2023 10:00,10901,11459,10688,11232,22691,21589,22891.31921
25/01/2023 11:00,26281,27935,26232,27854,55789,52513,40501.90027
25/01/2023 12:00,26849,28558,26820,28497,57055,53669,41868.46973
25/01/2023 13:00,29136,31085,29494,31444,62529,58630,43760.14014
25/01/2023 14:00,27032,28756,27004,28697,57453,54036,45017.34717
25/01/2023 15:00,17235,18140,17150,18038,36178,34385,35034.84546
25/01/2023 16:00,15941,16762,15796,16599,33361,31737,26322.03052
25/01/2023 17:00,2326,2625.8,2194.4,2492.3,5118.1,4520.4,4575.74697
25/01/2023 18:00,0,0,0,0,0,0,1.12814
25/01/2023 19:00,0,0,0,0,0,0,0
25/01/2023 20:00,0,0,0,0,0,0,0
25/01/2023 21:00,0,0,0,0,0,0,0
25/01/2023 22:00,0,0,0,0,0,0,0
25/01/2023 23:00,0,0,0,0,0,0,0
26/01/2023 00:00,0,0,0,0,0,0,0
26/01/2023 01:00,0,0,0,0,0,0,0
26/01/2023 02:00,0,0,0,0,0,0,0
26/01/2023 03:00,0,0,0,0,0,0,0
26/01/2023 04:00,0,0,0,0,0,0,0
26/01/2023 05:00,0,0,0,0,0,0,149.58622
26/01/2023 06:00,4073.9,4409.9,3947.1,4279.7,8689.6,8021,10946.36304
26/01/2023 07:00,26174,27819,26138,27752,55571,52312,40418.07715
26/01/2023 08:00,27100,28837,27070,28775,57612,54170,43830.9104
26/01/2023 09:00,29826,31856,30000,32154,64010,59826,43926.90283
26/01/2023 10:00,21026,22206,20897,22049,44255,41923,36069.73401
26/01/2023 11:00,23578,24972,23468,24829,49801,47046,36545.66455
26/01/2023 12:00,22909,24242,22794,24096,48338,45703,37789.23193
26/01/2023 13:00,23539,24928,23462,24822,49750,47001,40390.02588
26/01/2023 14:00,27277,29026,27253,28970,57996,54530,46419.00415
26/01/2023 15:00,26087,27716,26059,27658,55374,52146,44562.55615
26/01/2023 16:00,17330,18239,17183,18072,36311,34513,27070.61475
26/01/2023 17:00,2956.3,3265.7,2774.5,3080.4,6346.1,5730.8,5379.72917
26/01/2023 18:00,0,0,0,0,0,0,0.70948
26/01/2023 19:00,0,0,0,0,0,0,0
26/01/2023 20:00,0,0,0,0,0,0,0
26/01/2023 21:00,0,0,0,0,0,0,0
26/01/2023 22:00,0,0,0,0,0,0,0
26/01/2023 23:00,0,0,0,0,0,0,0
27/01/2023 00:00,0,0,0,0,0,0,0
27/01/2023 01:00,0,0,0,0,0,0,0
27/01/2023 02:00,0,0,0,0,0,0,0
27/01/2023 03:00,0,0,0,0,0,0,0
27/01/2023 04:00,0,0,0,0,0,0,0
27/01/2023 05:00,40.192,298.88,32.342,291.03,589.91,72.534,478.54313
27/01/2023 06:00,4919.2,5275.8,4762.6,5114.5,10390.3,9681.8,9145.77982
27/01/2023 07:00,18286,19268,18212,19176,38444,36498,22608.57495
27/01/2023 08:00,16751,17629,16642,17503,35132,33393,33565.41956
27/01/2023 09:00,24574,26061,24507,25964,52025,49081,40886.37988
27/01/2023 10:00,28811,30730,29068,30978,61708,57879,47036.2229
27/01/2023 11:00,28781,30695,29038,30943,61638,57819,33363.10986
27/01/2023 12:00,29748,31765,30000,32147,63912,59748,32921.63281
27/01/2023 13:00,29797,31818,30000,32147,63965,59797,32920.03271
27/01/2023 14:00,28357,30221,28487,30330,60551,56844,32927.21289
27/01/2023 15:00,25755,27351,25726,27293,54644,51481,32930.40796
27/01/2023 16:00,17693,18627,17547,18460,37087,35240,25424.92651
27/01/2023 17:00,2235.4,2533.4,2106.7,2402.9,4936.3,4342.1,3916.6674
27/01/2023 18:00,0,0,0,0,0,0,0
27/01/2023 19:00,0,0,0,0,0,0,0
27/01/2023 20:00,0,0,0,0,0,0,0
27/01/2023 21:00,0,0,0,0,0,0,0
27/01/2023 22:00,0,0,0,0,0,0,0
27/01/2023 23:00,0,0,0,0,0,0,0
28/01/2023 00:00,0,0,0,0,0,0,0
28/01/2023 01:00,0,0,0,0,0,0,0
28/01/2023 02:00,0,0,0,0,0,0,0
28/01/2023 03:00,0,0,0,0,0,0,0
28/01/2023 04:00,0,0,0,0,0,0,0
28/01/2023 05:00,10.471,268.6,3.3442,261.48,530.08,13.8152,498.82484
28/01/2023 06:00,8269,8723.3,7987.9,8431.5,17154.8,16256.9,17487.91608
28/01/2023 07:00,22138,23409,22084,23331,46740,44222,29930.38062
28/01/2023 08:00,24333,25798,24282,25718,51516,48615,34633.25659
28/01/2023 09:00,25815,27422,25762,27338,54760,51577,37715.82764
28/01/2023 10:00,25878,27491,25822,27403,54894,51700,38437.85962
28/01/2023 11:00,28413,30287,28576,30433,60720,56989,40805.19727
28/01/2023 12:00,29114,31061,29474,31422,62483,58588,39896.70483
28/01/2023 13:00,27824,29630,27806,29579,59209,55630,40485.3855
28/01/2023 14:00,27513,29284,27495,29234,58518,55008,40932.37695
28/01/2023 15:00,25893,27501,25866,27446,54947,51759,40857.79028
28/01/2023 16:00,16702,17570,16560,17408,34978,33262,26036.43066
28/01/2023 17:00,2757.4,3063.1,2585.9,2888.8,5951.9,5343.3,5062.58847
28/01/2023 18:00,0,0,0,0,0,0,2.66902
28/01/2023 19:00,0,0,0,0,0,0,0
28/01/2023 20:00,0,0,0,0,0,0,0
28/01/2023 21:00,0,0,0,0,0,0,0
28/01/2023 22:00,0,0,0,0,0,0,0
28/01/2023 23:00,0,0,0,0,0,0,0
29/01/2023 00:00,0,0,0,0,0,0,0
29/01/2023 01:00,0,0,0,0,0,0,0
29/01/2023 02:00,0,0,0,0,0,0,0
29/01/2023 03:00,0,0,0,0,0,0,0
29/01/2023 04:00,0,0,0,0,0,0,0
29/01/2023 05:00,0,0,0,0,0,0,347.20885
29/01/2023 06:00,8103.6,8553,7825.6,8265.1,16818.1,15929.2,17688.16171
29/01/2023 07:00,22638,23953,22587,23876,47829,45225,41260.23755
29/01/2023 08:00,27047,28779,27020,28720,57499,54067,43303.60303
29/01/2023 09:00,28959,30893,29264,31193,62086,58223,41604.03711
29/01/2023 10:00,28815,30732,29078,30987,61719,57893,39919.7793
29/01/2023 11:00,28661,30560,28887,30774,61334,57548,39217.67749
29/01/2023 12:00,29828,31853,30000,32150,64003,59828,38941.74609
29/01/2023 13:00,29693,31702,30000,32085,63787,59693,38945.39453
29/01/2023 14:00,28203,30050,28288,30110,60160,56491,39902.28931
29/01/2023 15:00,26214,27855,26189,27801,55656,52403,41472.00024
29/01/2023 16:00,18356,19335,18213,19169,38504,36569,28101.46509
29/01/2023 17:00,3290.1,3606.2,3076.2,3387.6,6993.8,6366.3,5583.36678
29/01/2023 18:00,0,0,0,0,0,0,1.05777
29/01/2023 19:00,0,0,0,0,0,0,0
29/01/2023 20:00,0,0,0,0,0,0,0
29/01/2023 21:00,0,0,0,0,0,0,0
29/01/2023 22:00,0,0,0,0,0,0,0
29/01/2023 23:00,0,0,0,0,0,0,0
30/01/2023 00:00,0,0,0,0,0,0,0
30/01/2023 01:00,0,0,0,0,0,0,0
30/01/2023 02:00,0,0,0,0,0,0,0
30/01/2023 03:00,0,0,0,0,0,0,0
30/01/2023 04:00,0,0,0,0,0,0,0
30/01/2023 05:00,0,0,0,0,0,0,97.08243
30/01/2023 06:00,1793.1,2087.1,1739,2032.4,4119.5,3532.1,4033.85347
30/01/2023 07:00,8702.1,9169.6,8614.2,9075.2,18244.8,17316.3,17255.77136
30/01/2023 08:00,23811,25227,23759,25147,50374,47570,41600.50659
30/01/2023 09:00,25224,26772,25168,26686,53458,50392,40835.78906
30/01/2023 10:00,19959,21056,19799,20870,41926,39758,36943.39868
30/01/2023 11:00,24858,26370,24800,26283,52653,49658,42426.55933
30/01/2023 12:00,22356,23641,22240,23495,47136,44596,38115.2998
30/01/2023 13:00,28609,30499,28816,30692,61191,57425,44962.44897
30/01/2023 14:00,27827,29631,27813,29585,59216,55640,44166.97021
30/01/2023 15:00,21867,23110,21815,23034,46144,43682,37281.27893
30/01/2023 16:00,13161,13824,13028,13679,27503,26189,24396.74646
30/01/2023 17:00,2697.5,3002.1,2531.8,2833.7,5835.8,5229.3,5020.85898
30/01/2023 18:00,0,0,0,0,0,0,0
30/01/2023 19:00,0,0,0,0,0,0,0
30/01/2023 20:00,0,0,0,0,0,0,0
30/01/2023 21:00,0,0,0,0,0,0,0
30/01/2023 22:00,0,0,0,0,0,0,0
30/01/2023 23:00,0,0,0,0,0,0,0
31/01/2023 00:00,0,0,0,0,0,0,0
31/01/2023 01:00,0,0,0,0,0,0,0
31/01/2023 02:00,0,0,0,0,0,0,0
31/01/2023 03:00,0,0,0,0,0,0,0
31/01/2023 04:00,0,0,0,0,0,0,0
31/01/2023 05:00,0,215.02,0,210.34,425.36,0,541.66282
31/01/2023 06:00,3303.9,3622.5,3199.5,3515.6,7138.1,6503.4,6967.5253
31/01/2023 07:00,9379.3,9871.1,9290.8,9775.2,19646.3,18670.1,15726.54529
31/01/2023 08:00,19378,20436,19290,20327,40763,38668,32446.51794
31/01/2023 09:00,15020,15790,14857,15610,31400,29877,31317.26367
31/01/2023 10:00,17507,18433,17336,18239,36672,34843,34919.93677
31/01/2023 11:00,22955,24292,22840,24147,48439,45795,39794.06543
31/01/2023 12:00,24725,26224,24663,26133,52357,49388,38950.12915
31/01/2023 13:00,22118,23384,22015,23251,46635,44133,39190.81372
31/01/2023 14:00,28772,30679,29029,30927,61606,57801,47910.48218
31/01/2023 15:00,28092,29925,28151,29957,59882,56243,46340.88452
31/01/2023 16:00,20621,21766,20480,21597,43363,41101,28573.28015
31/01/2023 17:00,1996.4,2291,1886.3,2179.4,4470.4,3882.7,4023.07674
31/01/2023 18:00,0,0,0,0,0,0,0
31/01/2023 19:00,0,0,0,0,0,0,0
31/01/2023 20:00,0,0,0,0,0,0,0
31/01/2023 21:00,0,0,0,0,0,0,0
31/01/2023 22:00,0,0,0,0,0,0,0
31/01/2023 23:00,0,0,0,0,0,0,0
01/02/2023 00:00,0,0,0,0,0,0,0
01/02/2023 01:00,0,0,0,0,0,0,0
01/02/2023 02:00,0,0,0,0,0,0,0
01/02/2023 03:00,0,0,0,0,0,0,0
01/02/2023 04:00,0,0,0,0,0,0,0
01/02/2023 05:00,65.173,324.35,54.812,313.94,638.29,119.985,670.2037
01/02/2023 06:00,4497.6,4843.7,4350.3,4692.3,9536,8847.9,8174.58392
01/02/2023 07:00,8390.1,8847.8,8302.9,8755,17602.8,16693,14194.03625
01/02/2023 08:00,20281,21404,20199,21301,42705,40480,37429.00818
01/02/2023 09:00,23474,24859,23402,24758,49617,46876,40565.25415
01/02/2023 10:00,29198,31158,29565,31527,62685,58763,43972.84644
01/02/2023 11:00,30000,32191,30000,32160,64351,60000,44827.29907
01/02/2023 12:00,21271,22468,21144,22313,44781,42415,42207.82153
01/02/2023 13:00,29077,31018,29423,31365,62383,58500,45303.60669
01/02/2023 14:00,22445,23737,22377,23643,47380,44822,40555.44458
01/02/2023 15:00,23375,24748,23334,24681,49429,46709,39917.65283
01/02/2023 16:00,9303.2,9789.1,9188.6,9666.4,19455.5,18491.8,16261.27728
01/02/2023 17:00,680.2,951.57,652.28,923.16,1874.73,1332.48,1581.78657
01/02/2023 18:00,0,0,0,0,0,0,0
01/02/2023 19:00,0,0,0,0,0,0,0
01/02/2023 20:00,0,0,0,0,0,0,0
01/02/2023 21:00,0,0,0,0,0,0,0
01/02/2023 22:00,0,0,0,0,0,0,0
01/02/2023 23:00,0,0,0,0,0,0,0
02/02/2023 00:00,0,0,0,0,0,0,0
02/02/2023 01:00,0,0,0,0,0,0,0
02/02/2023 02:00,0,0,0,0,0,0,0
02/02/2023 03:00,0,0,0,0,0,0,0
02/02/2023 04:00,0,0,0,0,0,0,0
02/02/2023 05:00,0,225.74,0,219.47,445.21,0,473.00619
02/02/2023 06:00,4195.6,4534.6,4058.4,4393.7,8928.3,8254,10580.98447
02/02/2023 07:00,20341,21471,20280,21390,42861,40621,39226.96973
02/02/2023 08:00,24914,26433,24872,26363,52796,49786,45308.58008
02/02/2023 09:00,25581,27165,25531,27084,54249,51112,45227.10303
02/02/2023 10:00,23348,24721,23246,24588,49309,46594,34997.76025
02/02/2023 11:00,24848,26359,24791,26273,52632,49639,42551.98022
02/02/2023 12:00,22643,23953,22530,23809,47762,45173,41475.10767
02/02/2023 13:00,25293,26845,25241,26763,53608,50534,45515.98364
02/02/2023 14:00,27939,29756,27951,29737,59493,55890,42732.85889
02/02/2023 15:00,18476,19463,18401,19370,38833,36877,35020.64771
02/02/2023 16:00,21041,22218,20901,22050,44268,41942,27945.10864
02/02/2023 17:00,2377.5,2677.6,2240.1,2538.3,5215.9,4617.6,4410.06017
02/02/2023 18:00,0,0,0,0,0,0,0
02/02/2023 19:00,0,0,0,0,0,0,0
02/02/2023 20:00,0,0,0,0,0,0,0
02/02/2023 21:00,0,0,0,0,0,0,0
02/02/2023 22:00,0,0,0,0,0,0,0
02/02/2023 23:00,0,0,0,0,0,0,0
03/02/2023 00:00,0,0,0,0,0,0,0
03/02/2023 01:00,0,0,0,0,0,0,0
03/02/2023 02:00,0,0,0,0,0,0,0
03/02/2023 03:00,0,0,0,0,0,0,0
03/02/2023 04:00,0,0,0,0,0,0,0
03/02/2023 05:00,0,247.42,0,240.8,488.22,0,458.10094
03/02/2023 06:00,6029.3,6415.7,5821.1,6200.4,12616.1,11850.4,12544.7916
03/02/2023 07:00,13037,13700,12951,13604,27304,25988,28248.04504
03/02/2023 08:00,27099,28836,27076,28782,57618,54175,44762.2019
03/02/2023 09:00,30000,32164,30000,32161,64325,60000,44935.00464
03/02/2023 10:00,29280,31249,29650,31623,62872,58930,44927.91528
03/02/2023 11:00,26011,27636,25970,27564,55200,51981,44910.79517
03/02/2023 12:00,26196,27838,26155,27767,55605,52351,44476.18262
03/02/2023 13:00,28237,30088,28340,30168,60256,56577,44344.00732
03/02/2023 14:00,22645,23954,22579,23862,47816,45224,42236.51514
03/02/2023 15:00,12999,13655,12902,13547,27202,25901,25783.88953
03/02/2023 16:00,16897,17779,16759,17621,35400,33656,24218.64148
03/02/2023 17:00,2535.2,2837.8,2386.2,2686.5,5524.3,4921.4,4443.73654
03/02/2023 18:00,0,0,0,0,0,0,0
03/02/2023 19:00,0,0,0,0,0,0,0
03/02/2023 20:00,0,0,0,0,0,0,0
03/02/2023 21:00,0,0,0,0,0,0,0
03/02/2023 22:00,0,0,0,0,0,0,0
03/02/2023 23:00,0,0,0,0,0,0,0
04/02/2023 00:00,0,0,0,0,0,0,0
04/02/2023 01:00,0,0,0,0,0,0,0
04/02/2023 02:00,0,0,0,0,0,0,0
04/02/2023 03:00,0,0,0,0,0,0,0
04/02/2023 04:00,0,0,0,0,0,0,0
04/02/2023 05:00,0,0,0,0,0,0,372.27648
04/02/2023 06:00,7403.5,7831.5,7138.8,7557.4,15388.9,14542.3,15825.79898
04/02/2023 07:00,21272,22475,21219,22398,44873,42491,41065.10693
04/02/2023 08:00,26959,28682,26935,28627,57309,53894,45652.56055
04/02/2023 09:00,28735,30646,28975,30876,61522,57710,44931.26123
04/02/2023 10:00,28915,30843,29214,31137,61980,58129,40486.19678
04/02/2023 11:00,27551,29332,27548,29298,58630,55099,41847.80664
04/02/2023 12:00,25792,27393,25749,27320,54713,51541,40677.63354
04/02/2023 13:00,27745,29543,27730,29496,59039,55475,41938.03149
04/02/2023 14:00,26329,27981,26303,27926,55907,52632,41206.66284
04/02/2023 15:00,26992,28710,26980,28668,57378,53972,44102.48389
04/02/2023 16:00,17350,18260,17213,18103,36363,34563,27015.0835
04/02/2023 17:00,2996.4,3306.1,2808.2,3114.2,6420.3,5804.6,5506.42272
04/02/2023 18:00,0,0,0,0,0,0,0
04/02/2023 19:00,0,0,0,0,0,0,0
04/02/2023 20:00,0,0,0,0,0,0,0
04/02/2023 21:00,0,0,0,0,0,0,0
04/02/2023 22:00,0,0,0,0,0,0,0
04/02/2023 23:00,0,0,0,0,0,0,0
05/02/2023 00:00,0,0,0,0,0,0,0
05/02/2023 01:00,0,0,0,0,0,0,0
05/02/2023 02:00,0,0,0,0,0,0,0
05/02/2023 03:00,0,0,0,0,0,0,0
05/02/2023 04:00,0,0,0,0,0,0,0
05/02/2023 05:00,0,214.96,0,209.98,424.94,0,418.84224
05/02/2023 06:00,3867.6,4199.1,3740.5,4068.7,8267.8,7608.1,10303.11063
05/02/2023 07:00,8151.1,8601.3,8064.8,8510.3,17111.6,16215.9,18780.93524
05/02/2023 08:00,8097.1,8545.2,7975.7,8418.4,16963.6,16072.8,15545.98657
05/02/2023 09:00,13223,13894,13064,13720,27614,26287,27118.10095
05/02/2023 10:00,16629,17498,16430,17275,34773,33059,31668.42407
05/02/2023 11:00,20211,21326,20035,21122,42448,40246,34253.76416
05/02/2023 12:00,25012,26538,24958,26455,52993,49970,35072.82141
05/02/2023 13:00,22533,23834,22435,23706,47540,44968,36234.09412
05/02/2023 14:00,24236,25687,24187,25611,51298,48423,37232.99927
05/02/2023 15:00,11034,11594,10932,11483,23077,21966,22293.36688
05/02/2023 16:00,17783,18722,17646,18565,37287,35429,28035.04431
05/02/2023 17:00,2988.8,3298.7,2801.4,3107.6,6406.3,5790.2,5503.75071
05/02/2023 18:00,0,0,0,0,0,0,0
05/02/2023 19:00,0,0,0,0,0,0,0
05/02/2023 20:00,0,0,0,0,0,0,0
05/02/2023 21:00,0,0,0,0,0,0,0
05/02/2023 22:00,0,0,0,0,0,0,0
05/02/2023 23:00,0,0,0,0,0,0,0
06/02/2023 00:00,0,0,0,0,0,0,0
06/02/2023 01:00,0,0,0,0,0,0,0
06/02/2023 02:00,0,0,0,0,0,0,0
06/02/2023 03:00,0,0,0,0,0,0,0
06/02/2023 04:00,0,0,0,0,0,0,0
06/02/2023 05:00,17.705,275.95,8.7894,267.01,542.96,26.4944,600.72206
06/02/2023 06:00,6957.8,7372,6709.3,7114.6,14486.6,13667.1,12921.89203
06/02/2023 07:00,9594.9,10096,9507.8,10001,20097,19102.7,20386.87073
06/02/2023 08:00,13329,14007,13210,13875,27882,26539,26462.28479
06/02/2023 09:00,23414,24795,23345,24696,49491,46759,38082.37329
06/02/2023 10:00,22087,23352,21974,23209,46561,44061,39366.74634
06/02/2023 11:00,28067,29903,28134,29945,59848,56201,43438.59888
06/02/2023 12:00,23768,25178,23701,25082,50260,47469,43533.92004
06/02/2023 13:00,24298,25756,24236,25665,51421,48534,43464.72925
06/02/2023 14:00,25024,26550,24983,26481,53031,50007,45947.34473
06/02/2023 15:00,26767,28464,26754,28421,56885,53521,47528.91479
